"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.374878750E0,8.432108164E-1,-8.345185518E-1,-1.295815706E0
2.384872750E0,1.823990494E-1,-2.109515108E-2,-8.127200603E-1
2.394867750E0,-2.646890096E-2,1.946984529E0,-4.772038162E-1
2.404861750E0,2.508905530E-1,2.368057251E0,-7.796944380E-1
2.414856750E0,6.757565737E-1,1.198341012E0,-1.379620671E0
2.424851750E0,1.157824755E0,-1.558894664E-1,-1.850104809E0
2.434845750E0,1.667946935E0,-1.560548544E-1,-1.822076917E0
2.444840750E0,2.010857582E0,4.493397176E-1,-1.561582565E0
2.454835750E0,2.129345655E0,7.165464163E-1,-1.267887831E0
2.464829750E0,2.009196043E0,6.399783492E-1,-1.018027902E0
2.474824750E0,1.798826694E0,6.319597960E-1,-8.629556298E-1
2.484819750E0,1.600849748E0,7.170227766E-1,-8.183043003E-1
2.494813750E0,1.373207211E0,7.721200585E-1,-8.139333725E-1
2.504808750E0,1.083124042E0,7.407793999E-1,-8.583362699E-1
2.514803750E0,7.536762953E-1,5.851097703E-1,-9.209569693E-1
2.524797750E0,3.997595012E-1,3.782626092E-1,-9.298793674E-1
2.534792750E0,7.164681703E-2,2.616856396E-1,-8.478943706E-1
2.544787750E0,-2.347221673E-1,3.777685761E-1,-6.825531125E-1
2.554781750E0,-5.126571655E-1,5.592402816E-1,-4.877960980E-1
2.564776750E0,-7.572560310E-1,7.042824626E-1,-3.222835660E-1
2.574771750E0,-1.007883549E0,7.718918920E-1,-2.506798804E-1
2.584765750E0,-1.311637640E0,7.700133324E-1,-3.027646542E-1
2.594760750E0,-1.692175150E0,7.040891647E-1,-4.889029264E-1
2.604755750E0,-2.048521280E0,6.440031528E-1,-7.368338704E-1
2.614749750E0,-2.246505260E0,6.659896970E-1,-1.003777504E0
2.624744750E0,-2.254277706E0,8.601146936E-1,-1.322488904E0
2.634738750E0,-2.011953115E0,1.156087995E0,-1.592611551E0
2.644733750E0,-1.522926211E0,1.408611536E0,-1.799261451E0
2.654728750E0,-1.016606450E0,1.351181746E0,-1.872851133E0
2.664722750E0,-5.979222655E-1,1.046511054E0,-1.884008646E0
2.674717750E0,-2.677114010E-1,7.186068296E-1,-1.845524549E0
2.684712750E0,-2.675577253E-2,5.364269018E-1,-1.779576182E0
2.694706750E0,2.435509413E-1,4.549541175E-1,-1.735855222E0
2.704701750E0,7.343987226E-1,2.844047546E-1,-1.744509697E0
2.714696750E0,1.445075154E0,-2.650301158E-2,-1.727583528E0
2.724690750E0,2.086501837E0,-2.469815910E-1,-1.594959378E0
2.734685750E0,2.275140285E0,-1.616507471E-1,-1.491084337E0
2.744680750E0,2.133824825E0,1.967835724E-1,-1.393253207E0
2.754674750E0,1.858509660E0,5.682740211E-1,-1.269534707E0
2.764669750E0,1.570671439E0,7.491718531E-1,-1.164103627E0
2.774664750E0,1.428049684E0,1.000386834E0,-7.827827930E-1
2.784658750E0,1.216667652E0,1.845524549E0,9.845106006E-1
2.794653750E0,6.884890199E-1,3.441068172E0,4.349603653E0
2.804647750E0,-1.624462605E0,1.615224361E0,4.896977901E0
2.814642750E0,-4.285642624E0,-3.576215506E0,2.134955168E0
2.824637750E0,-9.046395421E-1,-3.201281548E0,-6.571798772E-2
2.834631750E0,5.212221146E-1,-2.982338428E0,-6.045035124E-1
2.844626750E0,7.608078122E-1,-3.067245960E0,-5.982158184E-1
2.854621750E0,8.669950366E-1,-2.718088865E0,-5.597037077E-1
2.864615750E0,1.018541932E0,-1.171370983E0,-3.847433925E-1
2.874610750E0,1.070726037E0,4.244099557E-1,-1.699005067E-1
2.884605750E0,1.084124446E0,1.047253847E0,-5.000446737E-2
2.894599750E0,1.005603194E0,9.615328312E-1,5.065283179E-2
2.904594750E0,8.208997846E-1,6.978375316E-1,2.022460848E-1
2.914588750E0,5.979391336E-1,5.775880814E-1,3.331498802E-1
2.924583750E0,4.417605102E-1,8.049096465E-1,4.212355316E-1
2.934578750E0,3.741502464E-1,1.383237720E0,4.975999296E-1
2.944572750E0,4.017800093E-1,1.886829257E0,5.493827462E-1
2.954567750E0,4.820746183E-1,2.076692343E0,6.065170169E-1
2.964562750E0,5.543062091E-1,1.902690530E0,6.807038784E-1
2.974556750E0,5.868992209E-1,1.485932589E0,7.219051719E-1
2.984551750E0,5.166700482E-1,1.075977802E0,7.482616305E-1
2.994546750E0,4.016090930E-1,7.654772997E-1,7.632973790E-1
3.004540750E0,2.344211936E-1,5.676680803E-1,7.624297142E-1
3.014535750E0,3.098550811E-2,4.477760494E-1,7.541581988E-1
3.024530750E0,-1.907564700E-1,3.557108343E-1,7.496399283E-1
3.034524750E0,-4.510315359E-1,2.848446667E-1,7.362606525E-1
3.044519750E0,-7.667737603E-1,1.976857781E-1,7.126250863E-1
3.054513750E0,-1.115455627E0,8.226944506E-2,6.875926256E-1
3.064508750E0,-1.430563569E0,-2.926266938E-2,6.770592332E-1
3.074503750E0,-1.682705760E0,-8.025204390E-2,6.610582471E-1
3.084497750E0,-1.910528541E0,-1.210444793E-1,6.381052732E-1
3.094492750E0,-2.130977154E0,-1.592558324E-1,6.161690950E-1
3.104487750E0,-2.319195509E0,-1.770657152E-1,5.904245973E-1
3.114481750E0,-2.450111389E0,-2.105592936E-1,5.727382898E-1
3.124476833E0,-2.503643036E0,-3.434840441E-1,5.588432550E-1
3.134471833E0,-2.468305588E0,-6.371108294E-1,5.424081683E-1
3.144465833E0,-2.185889959E0,-1.348063469E0,4.503759742E-1
3.154460833E0,-1.471160293E0,-2.562070608E0,2.669502199E-1
3.164455833E0,-8.785952926E-1,-3.482785940E0,2.292209566E-1
3.174449833E0,-5.847106576E-1,-3.925632000E0,3.479978144E-1
3.184444833E0,-5.218397975E-1,-4.054514408E0,5.336749554E-1
3.194438833E0,-7.792587876E-1,-4.223491669E0,6.936594844E-1
3.204433833E0,-2.184687853E0,-4.620397091E0,7.286190987E-1
3.214428833E0,-4.830353260E0,-3.508691311E0,5.851774216E-1
3.224422833E0,-5.270945072E0,-5.082713068E-2,7.075906992E-1
3.234417833E0,-2.121426344E0,2.206144333E0,1.153218269E0
3.244412833E0,7.349191904E-1,3.584934473E0,1.556188703E0
3.254406833E0,1.739330173E0,2.895997763E0,1.841686368E0
3.264401833E0,-1.434213400E0,-9.987724304E0,2.963078737E0
3.274395833E0,-2.722871065E0,-1.250840092E1,3.774362564E0
3.284390833E0,-1.134666324E0,-2.774092436E0,7.481024265E-1
3.294385833E0,7.098026872E-1,3.629245996E0,-3.727627516E0
