"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.809734167E0,-5.723946991E0,1.152004395E0,-8.210126953E0
3.819753167E0,-5.570665741E0,9.713301086E-1,-8.134534149E0
3.829773167E0,-5.539081421E0,9.599537659E-1,-8.043673096E0
3.839792167E0,-5.777385864E0,1.135838013E0,-8.124355316E0
3.849812167E0,-5.734874268E0,9.648934937E-1,-8.577313385E0
3.859831167E0,-5.701643372E0,9.533674622E-1,-8.635691986E0
3.869851167E0,-5.501659241E0,1.064735870E0,-8.497379608E0
3.879870167E0,-5.290598145E0,9.991722107E-1,-8.903185730E0
3.889890167E0,-5.463338928E0,8.484356689E-1,-8.370293884E0
3.899909167E0,-5.862708435E0,6.170169067E-1,-7.605983276E0
3.909929167E0,-6.345005493E0,3.086581421E-1,-7.102430420E0
3.919948167E0,-6.089037781E0,-4.802014160E-1,-7.446714478E0
