"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.073836917E0,3.980140686E0,3.928163528E1,2.115138245E1
4.083842917E0,3.952201843E0,3.955979538E1,2.055908966E1
4.093848917E0,4.055145264E0,3.948467636E1,2.055695343E1
4.103853917E0,4.191871643E0,3.943922806E1,2.065869904E1
4.113859917E0,4.406005859E0,3.937858963E1,2.061496735E1
4.123865917E0,4.494636536E0,3.939306259E1,2.042095947E1
4.133871917E0,4.870117188E0,3.940075302E1,2.037731934E1
4.143877917E0,5.247100830E0,3.952870560E1,2.015724945E1
4.153883917E0,5.722229004E0,3.955380249E1,2.024724579E1
4.163889917E0,6.311492920E0,3.948120117E1,2.003159332E1
4.173894917E0,6.841072083E0,3.948712158E1,1.980532837E1
4.183900917E0,7.352188110E0,3.943995667E1,1.994566345E1
4.193906917E0,8.018875122E0,3.922988129E1,2.010246277E1
4.203912917E0,8.537765503E0,3.899671173E1,2.021502686E1
4.213918917E0,9.147758484E0,3.880108261E1,2.008593750E1
