"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.665017500E0,2.435684204E0,2.306901550E1,3.133099365E1
4.675037500E0,2.502628326E0,2.340547943E1,3.102581787E1
4.685057500E0,2.474021912E0,2.366191101E1,3.082299805E1
4.695077500E0,2.343109131E0,2.413097382E1,3.051800537E1
4.705097500E0,2.163703918E0,2.434794617E1,3.034667969E1
4.715116500E0,2.108036041E0,2.444334412E1,2.999807739E1
4.725136500E0,1.951255798E0,2.491950226E1,2.975439453E1
4.735156500E0,1.839447021E0,2.526625061E1,2.934512329E1
4.745176500E0,1.717983246E0,2.558100128E1,2.898751831E1
4.755196500E0,1.649822235E0,2.587538910E1,2.848428345E1
4.765215500E0,1.461479187E0,2.636340332E1,2.815167236E1
4.775235500E0,1.516780853E0,2.679004669E1,2.761367798E1
4.785255500E0,1.361316681E0,2.720186615E1,2.710208130E1
4.795275500E0,1.245807648E0,2.755180359E1,2.673385620E1
4.805295500E0,9.773788452E-1,2.798078156E1,2.643182373E1
4.815314500E0,9.039916992E-1,2.844542694E1,2.592623901E1
4.825334500E0,7.500724792E-1,2.890746307E1,2.541793823E1
4.835354500E0,6.458129883E-1,2.928362274E1,2.475540161E1
4.845374500E0,7.613220215E-1,2.960240936E1,2.444665527E1
4.855393500E0,6.412124634E-1,3.013377380E1,2.385400391E1
4.865413500E0,5.303077698E-1,3.047151184E1,2.324786377E1
4.875433500E0,4.698715210E-1,3.080211639E1,2.280459595E1
4.885453500E0,2.427330017E-1,3.115151215E1,2.238735962E1
4.895473500E0,-4.368209839E-2,3.149500275E1,2.178640747E1
4.905492500E0,-2.114219666E-1,3.158184814E1,2.131689453E1
4.915512500E0,-5.292472839E-1,3.201194763E1,2.090240479E1
4.925532500E0,-6.143417358E-1,3.226749420E1,2.049633789E1
4.935552500E0,-9.492416382E-1,3.249482727E1,2.016110229E1
4.945572500E0,-1.293529510E0,3.269384003E1,1.988751221E1
4.955591500E0,-1.598289490E0,3.297274017E1,1.951907349E1
4.965611500E0,-1.834899902E0,3.301674652E1,1.926718140E1
4.975631500E0,-2.179695129E0,3.325497437E1,1.874545288E1
4.985651500E0,-2.417999268E0,3.350933075E1,1.841726685E1
4.995671500E0,-2.575717926E0,3.363137817E1,1.804394531E1
5.005690500E0,-2.648483276E0,3.375488281E1,1.798303223E1
5.015710500E0,-2.784324646E0,3.377993774E1,1.753988647E1
5.025730500E0,-2.907749176E0,3.402447510E1,1.713604736E1
5.035750500E0,-2.991214752E0,3.420187378E1,1.694744873E1
5.045769500E0,-3.054965973E0,3.425032043E1,1.681433105E1
5.055789500E0,-3.048023224E0,3.432641602E1,1.638464355E1
5.065809500E0,-3.208477020E0,3.449320984E1,1.619326782E1
5.075829500E0,-3.420764923E0,3.467844391E1,1.577368164E1
5.085849500E0,-3.549758911E0,3.486805725E1,1.536364746E1
5.095868500E0,-3.829177856E0,3.505463409E1,1.509115601E1
5.105888500E0,-4.157272339E0,3.512830353E1,1.493777466E1
5.115908500E0,-4.684364319E0,3.510672760E1,1.466778564E1
5.125928500E0,-5.027057648E0,3.523477936E1,1.438800049E1
5.135947500E0,-5.346340179E0,3.528281403E1,1.403878784E1
5.145967500E0,-5.757759094E0,3.535798645E1,1.390060425E1
5.155987500E0,-6.219394684E0,3.538662720E1,1.339950562E1
5.166007500E0,-6.572963715E0,3.545987701E1,1.329678345E1
5.176027500E0,-7.064964294E0,3.548054504E1,1.287435913E1
5.186046500E0,-7.432109833E0,3.546083832E1,1.283889771E1
5.196066500E0,-7.857116699E0,3.542952728E1,1.243939209E1
5.206086500E0,-8.451931000E0,3.545285797E1,1.226116943E1
5.216106500E0,-9.085926056E0,3.558721924E1,1.182812500E1
5.226126500E0,-9.408058167E0,3.549502563E1,1.152996826E1
5.236145500E0,-9.717414856E0,3.546410370E1,1.111425781E1
