"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.839271075E1,-1.600121689E1,3.472576904E1,3.274108887E0
3.840272975E1,-1.612301254E1,3.455205536E1,3.934478760E0
3.841274875E1,-1.606325150E1,3.451136780E1,4.205444336E0
3.842276775E1,-1.604781723E1,3.456721497E1,4.722869873E0
3.843278675E1,-1.586965179E1,3.451090240E1,5.086181641E0
3.844280575E1,-1.557814789E1,3.457993317E1,5.400787354E0
3.845282575E1,-1.545315552E1,3.468194580E1,5.540618896E0
3.846284475E1,-1.526982498E1,3.464914703E1,5.626953125E0
3.847286375E1,-1.513952255E1,3.463761139E1,5.391601562E0
3.848288275E1,-1.501990891E1,3.473085022E1,5.241180420E0
3.849290175E1,-1.491877747E1,3.484889221E1,5.027862549E0
3.850292175E1,-1.498000717E1,3.495727539E1,4.372253418E0
3.851294075E1,-1.498732758E1,3.522991180E1,3.591308594E0
3.852295975E1,-1.478679657E1,3.519249725E1,2.900207520E0
3.853297875E1,-1.474967957E1,3.518062592E1,2.109527588E0
3.854299775E1,-1.462958527E1,3.547020721E1,1.287475586E0
3.855301675E1,-1.433714294E1,3.553339386E1,5.645446777E-1
3.856303675E1,-1.402763367E1,3.569633484E1,-4.029541016E-1
3.857305575E1,-1.379478836E1,3.577366638E1,-1.019775391E0
3.858307475E1,-1.340712738E1,3.576618958E1,-1.677398682E0
3.859309375E1,-1.307324982E1,3.576087189E1,-2.307067871E0
3.860311275E1,-1.265209579E1,3.587049866E1,-2.879821777E0
3.861313275E1,-1.204967117E1,3.597074890E1,-3.620147705E0
3.862315175E1,-1.157849503E1,3.600587463E1,-4.442108154E0
3.863317075E1,-1.121907425E1,3.615480042E1,-4.882659912E0
3.864318975E1,-1.077028656E1,3.629199219E1,-5.213623047E0
3.865320875E1,-1.031097031E1,3.644123840E1,-5.670928955E0
3.866322775E1,-9.886833191E0,3.641106415E1,-6.063415527E0
3.867324775E1,-9.380950928E0,3.659160614E1,-6.119079590E0
3.868326675E1,-8.850391388E0,3.674175262E1,-6.054077148E0
3.869328575E1,-8.449981689E0,3.688346863E1,-5.859466553E0
3.870330475E1,-8.088306427E0,3.703190613E1,-5.792297363E0
3.871332375E1,-7.683891296E0,3.726224518E1,-5.175720215E0
3.872334375E1,-7.366275787E0,3.735214233E1,-4.628601074E0
3.873336275E1,-6.994693756E0,3.747323608E1,-4.164581299E0
3.874338175E1,-6.820541382E0,3.757323456E1,-3.756439209E0
3.875340075E1,-6.608554840E0,3.768157959E1,-3.367767334E0
3.876341975E1,-6.535854340E0,3.763535309E1,-3.020721436E0
3.877343875E1,-6.321620941E0,3.770539856E1,-2.699584961E0
3.878345875E1,-6.224876404E0,3.786620331E1,-2.596771240E0
3.879347775E1,-6.022686005E0,3.781758118E1,-2.549926758E0
3.880349675E1,-6.010749817E0,3.785100555E1,-2.535522461E0
