"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.494203167E0,2.016742706E1,-5.380285263E0,-4.704821777E1
3.504209167E0,1.987165070E1,-5.625864029E0,-4.680329895E1
3.514216167E0,1.996685791E1,-5.690855980E0,-4.686070251E1
3.524222167E0,1.998552704E1,-5.823993683E0,-4.682592773E1
3.534229167E0,2.004599762E1,-5.839409828E0,-4.693733215E1
3.544235167E0,2.003524017E1,-5.920034409E0,-4.696900940E1
3.554242167E0,1.994872284E1,-5.859735489E0,-4.668783569E1
3.564248167E0,2.012064362E1,-6.000844955E0,-4.678009033E1
3.574255167E0,2.009382629E1,-6.179453850E0,-4.698265076E1
3.584261167E0,1.982768250E1,-5.985398293E0,-4.691252136E1
3.594268167E0,1.974520874E1,-6.004233360E0,-4.688284302E1
3.604274167E0,1.974105072E1,-5.895936012E0,-4.695193481E1
3.614280167E0,1.950813293E1,-5.847484589E0,-4.691433716E1
3.624287167E0,1.943028259E1,-5.826664925E0,-4.687498474E1
3.634293167E0,1.933576965E1,-5.670589447E0,-4.683460999E1
3.644300167E0,1.933576965E1,-5.670589447E0,-4.683460999E1
3.654306167E0,1.961583710E1,-5.724271774E0,-4.686132812E1
3.664313167E0,1.959278870E1,-5.664567947E0,-4.680226135E1
3.674319167E0,1.950911713E1,-5.666438103E0,-4.694662476E1
3.684326167E0,1.957045746E1,-5.653227806E0,-4.710235596E1
3.694332167E0,1.944747162E1,-5.565949440E0,-4.677482605E1
3.704339167E0,1.966271973E1,-5.463944435E0,-4.696122742E1
3.714345167E0,1.982251740E1,-5.231984138E0,-4.685354614E1
3.724352167E0,1.999981689E1,-5.211223602E0,-4.694285583E1
3.734358167E0,2.038937378E1,-5.068984985E0,-4.663333130E1
3.744365167E0,2.076667786E1,-5.207339287E0,-4.667637634E1
3.754371167E0,2.112980652E1,-5.284256935E0,-4.645950317E1
3.764378167E0,2.180545044E1,-5.373870850E0,-4.613516235E1
3.774384167E0,2.215689850E1,-5.456783295E0,-4.600868225E1
3.784391167E0,2.235692596E1,-5.479693413E0,-4.586950684E1
3.794397167E0,2.249719238E1,-5.822895050E0,-4.565208435E1
3.804404167E0,2.269953918E1,-6.083276749E0,-4.559461975E1
3.814410167E0,2.280722809E1,-6.289620399E0,-4.545733643E1
3.824417167E0,2.300180054E1,-6.683981895E0,-4.548439026E1
3.834423167E0,2.304141235E1,-7.031383514E0,-4.551515198E1
3.844430167E0,2.319895935E1,-7.101996422E0,-4.565209961E1
3.854436167E0,2.331276703E1,-7.477452278E0,-4.548960876E1
3.864443167E0,2.333467102E1,-7.866369247E0,-4.530332947E1
3.874449167E0,2.352227020E1,-8.010253906E0,-4.527680969E1
3.884455167E0,2.372535706E1,-8.280724525E0,-4.457185364E1
3.894462167E0,2.374484253E1,-8.476370811E0,-4.472816467E1
3.904468167E0,2.382877350E1,-8.617187500E0,-4.467907715E1
3.914475167E0,2.382089996E1,-8.823636055E0,-4.458142090E1
3.924481167E0,2.399914551E1,-9.086795807E0,-4.459768677E1
3.934488167E0,2.395175171E1,-9.223958015E0,-4.439410400E1
3.944494167E0,2.389315796E1,-9.283309937E0,-4.443516541E1
3.954501167E0,2.384539032E1,-9.489333153E0,-4.446035767E1
3.964507167E0,2.355629730E1,-9.558633804E0,-4.467604065E1
3.974514167E0,2.362191772E1,-9.570891380E0,-4.461442566E1
3.984520167E0,2.372778320E1,-9.491079330E0,-4.483749390E1
3.994527167E0,2.379984283E1,-9.332634926E0,-4.477928162E1
4.004533167E0,2.400238037E1,-9.135000229E0,-4.471235657E1
4.014540167E0,2.405623627E1,-9.014631271E0,-4.470909119E1
4.024546167E0,2.429423523E1,-9.041950226E0,-4.494712830E1
4.034553167E0,2.448269653E1,-8.700598717E0,-4.471437073E1
