"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.007452750E0,2.587029934E-1,-3.385296583E0,1.783416606E-3
2.017459750E0,7.851619720E-1,-3.440933943E0,1.222682819E-1
2.027465750E0,1.527686715E0,-3.103729486E0,1.178250685E-1
2.037471750E0,2.538341522E0,-2.282828569E0,-3.299412727E-1
2.047478750E0,2.896257877E0,-2.080405712E0,-7.644500136E-1
2.057484750E0,2.165124416E0,-2.146125555E0,-9.358401299E-1
2.067491750E0,9.027046561E-1,-1.714911342E0,-7.398331761E-1
2.077497750E0,-3.853901103E-2,-1.131710052E0,-2.378619313E-1
2.087504750E0,-3.267849386E-1,-8.085042238E-1,3.134204149E-1
2.097510750E0,-3.224540949E-1,-6.210755110E-1,7.741397619E-1
2.107516750E0,-2.603533566E-1,-5.075545311E-1,1.130386353E0
2.117523750E0,-1.599407345E-1,-4.489191175E-1,1.391331911E0
2.127529750E0,-7.510276884E-2,-3.804318905E-1,1.563324571E0
2.137536750E0,-3.145515546E-2,-2.555347085E-1,1.618003249E0
2.147542750E0,-5.505156890E-2,-6.787668169E-2,1.535846949E0
2.157548750E0,-1.457170248E-1,1.457935125E-1,1.307633996E0
2.167555750E0,-2.079597414E-1,2.697144151E-1,9.592727423E-1
2.177561750E0,-4.123095050E-2,1.524477154E-1,5.148090124E-1
2.187568750E0,5.737005472E-1,-3.434638977E-1,1.874463260E-2
2.197574750E0,1.435046315E0,-9.902138710E-1,-4.618901610E-1
2.207581750E0,2.250663996E0,-1.457459688E0,-8.857304454E-1
2.217587750E0,2.974181652E0,-1.695043206E0,-1.273195863E0
2.227593750E0,3.408216953E0,-1.428967714E0,-1.641909480E0
2.237600750E0,3.343441486E0,-5.335592031E-1,-1.997162700E0
2.247606750E0,2.866368055E0,5.731172562E-1,-2.432213783E0
2.257613750E0,2.264298439E0,1.425441146E0,-2.879222155E0
2.267619750E0,1.785206556E0,1.880829096E0,-3.025944471E0
2.277625750E0,1.608836889E0,1.776418567E0,-2.911088467E0
2.287632750E0,1.787214279E0,1.259553552E0,-2.669002771E0
2.297638750E0,2.081929207E0,7.174688578E-1,-2.332543373E0
2.307645750E0,2.278216124E0,4.826287329E-1,-1.960908890E0
2.317651750E0,2.275322199E0,3.938895464E-1,-1.576041102E0
2.327657750E0,2.166388273E0,1.475169957E-1,-1.212102652E0
2.337664750E0,2.060582638E0,-1.504366696E-1,-9.023043513E-1
2.347670750E0,1.946496129E0,-4.141944051E-1,-6.619907022E-1
2.357677750E0,1.865921855E0,-6.159073114E-1,-5.405499935E-1
2.367683750E0,1.823969841E0,-7.839456201E-1,-5.735208988E-1
2.377689750E0,1.689341903E0,-8.636409640E-1,-7.026019096E-1
2.387696750E0,1.371626258E0,-8.563539982E-1,-7.221950293E-1
2.397702750E0,1.006857872E0,-7.466272712E-1,-5.774050951E-1
2.407709750E0,7.908896208E-1,-5.785281658E-1,-3.526190519E-1
2.417715750E0,5.988735557E-1,-5.659233928E-1,-1.864918321E-1
2.427722750E0,4.809498191E-1,-6.865164638E-1,-3.386646509E-2
2.437728750E0,4.350864589E-1,-7.955803871E-1,1.639683098E-1
2.447734750E0,4.731327593E-1,-9.413589239E-1,1.846623570E-1
2.457741750E0,4.000998139E-1,-9.548044205E-1,1.660404652E-1
2.467747750E0,1.934093684E-1,-8.482058048E-1,3.445949033E-2
2.477754750E0,-1.956470311E-1,-6.327081323E-1,-5.040533468E-2
