"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.860611458E0,-1.056956442E0,-2.726664248E0,-1.391027461E0
3.870606458E0,1.085974127E-1,-2.000657580E0,-1.298123390E0
3.880601458E0,1.133212613E0,-1.123418527E0,-7.579412359E-1
3.890597458E0,1.604455510E0,-4.834214777E-1,-2.680042058E-1
3.900592458E0,1.770674309E0,3.825423896E-1,2.034339881E-1
3.910587458E0,1.786396887E0,1.167018875E0,7.578009027E-1
3.920583458E0,1.724841202E0,1.740712007E0,1.109008064E0
3.930578458E0,1.626940978E0,2.271266720E0,1.402435963E0
3.940573458E0,1.517648331E0,2.781184856E0,1.533094336E0
3.950568458E0,1.421817729E0,2.959408574E0,1.487403023E0
3.960564458E0,1.377544074E0,2.867477480E0,1.675203896E0
3.970559458E0,1.460670723E0,2.597495161E0,2.204152379E0
3.980554458E0,1.789873057E0,2.136957346E0,2.690611485E0
3.990550458E0,2.200391742E0,1.699710746E0,2.640310228E0
4.000545458E0,2.516367967E0,1.429090496E0,1.923095434E0
