"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.605440875E0,4.461450195E1,-1.495250702E0,-2.866138840E1
3.615436875E0,4.462504196E1,-1.776304245E0,-2.886370087E1
3.625431875E0,4.465595245E1,-2.026016235E0,-2.896040726E1
3.635426875E0,4.470494461E1,-2.337272644E0,-2.893511581E1
3.645421875E0,4.478997040E1,-2.569032669E0,-2.888547897E1
3.655416875E0,4.489717484E1,-2.958206177E0,-2.875167847E1
3.665411875E0,4.500108719E1,-3.244092941E0,-2.865676880E1
3.675406875E0,4.509359360E1,-3.505922318E0,-2.868738174E1
3.685401875E0,4.519493484E1,-3.713802338E0,-2.869835663E1
3.695396875E0,4.531412888E1,-4.013980865E0,-2.856473541E1
3.705391875E0,4.542432404E1,-4.199514389E0,-2.843780518E1
3.715386875E0,4.548817062E1,-4.442989349E0,-2.846587753E1
3.725381875E0,4.552400589E1,-4.676603317E0,-2.856635666E1
3.735376875E0,4.561365128E1,-4.754323959E0,-2.862456894E1
3.745371875E0,4.579161835E1,-4.851709366E0,-2.840849686E1
3.755366875E0,4.590704346E1,-4.951963425E0,-2.814728928E1
3.765361875E0,4.603832626E1,-4.991466522E0,-2.800225830E1
3.775356875E0,4.618404007E1,-4.947628021E0,-2.788915253E1
3.785351875E0,4.622240067E1,-5.082550049E0,-2.776971054E1
3.795346875E0,4.624534988E1,-5.196706772E0,-2.773144913E1
3.805342875E0,4.625142288E1,-5.229099274E0,-2.785958481E1
3.815337875E0,4.622811890E1,-5.352291107E0,-2.791298294E1
3.825332875E0,4.623517609E1,-5.514503479E0,-2.800046539E1
3.835327875E0,4.620716476E1,-5.600742340E0,-2.820213699E1
3.845322875E0,4.615666580E1,-5.682792664E0,-2.839521027E1
3.855317875E0,4.610571289E1,-5.702760696E0,-2.844049072E1
3.865312875E0,4.607928085E1,-5.698869705E0,-2.837322998E1
3.875307875E0,4.610260391E1,-5.763542175E0,-2.831386185E1
3.885302875E0,4.611259460E1,-5.810909271E0,-2.831655121E1
3.895298750E0,4.603878784E1,-5.810560226E0,-2.823728943E1
3.905293750E0,4.597087479E1,-5.801433563E0,-2.821710205E1
3.915288750E0,4.586296082E1,-5.781686783E0,-2.819274139E1
3.925283750E0,4.572398376E1,-5.957139969E0,-2.837849808E1
3.935278750E0,4.557347870E1,-5.960836411E0,-2.861148071E1
3.945273750E0,4.537767792E1,-5.924205780E0,-2.885020828E1
3.955268750E0,4.517515182E1,-5.894088745E0,-2.897050476E1
3.965263750E0,4.505075073E1,-5.829746246E0,-2.905378723E1
3.975258750E0,4.499891663E1,-5.702417374E0,-2.907089615E1
3.985254750E0,4.493264008E1,-5.568162918E0,-2.918456650E1
3.995249750E0,4.492753220E1,-5.443706512E0,-2.919362259E1
4.005244750E0,4.494009399E1,-5.297311783E0,-2.924609756E1
4.015239750E0,4.494441223E1,-5.220312119E0,-2.925529099E1
